Falkland Islands are a Crown Dependency,福克蘭群島是王冠的依賴
The Commonwealth is made up of countries which were once part of the British Empire only,英聯邦由曾經是大英帝國的一部分的國家組成
"the Black Death, Canterbury Tales, Magna Carta",黑人死亡，坎特伯雷故事，瑪格娜·卡塔（Magna Carta）
Smoking in public places,在公共場所吸煙
Which TWO principles are included in the European Convention on Human Rights?,《歐洲人權公約》中包括哪兩個原則？
The Queen is married to Prince Phillip,女王與菲利普親王結婚
The Knights' round table,騎士的圓桌會議
The Patron Saints' days are NOT public holidays in which TWO countries?,守護神的日子不是兩個國家的公共假期？
Where can you find a solicitor in the UK?,您在哪裡可以在英國找到律師？
How many volunteers is The National Trust run by?,國家信託基金會有多少志願者？
Paracetamol,撲熱息痛
Strong Middle Class,強大的中產階級
Divorce Law Reform,離婚法改革
Historic Scotland,歷史悠久的蘇格蘭
Labour Party,民工黨
The ability to laugh at ourselves,嘲笑自己的能力
2,2
Disputes between landlords and tenants,房東與租戶之間的爭議
Huguenots,休格諾特
"Who, in 1810 opened the first curry house in Britain called 'The Hindoostane Coffee House' in George Street, London?",誰在1810年在倫敦的喬治街開設了英國的第一個名為“ Hindoostane Coffee House”的咖哩屋？
"England, Wales, Scotland",英格蘭，威爾士，蘇格蘭
Tim Rice and Evita,蒂姆·賴斯和埃維塔
4 million,400萬
Sonnets,十四行詩
Satirical magazines began to be published in the 19th century. When was 'Punch' first published?,諷刺雜誌開始於19世紀出版。 “ Punch”什麼時候首次出版？
A French and Spanish army,法國和西班牙軍隊
What is Boxing Day?(Choose TWO),什麼是節禮日？（選擇兩個）
What does the abbreviation PTA stand for?,縮寫PTA代表什麼？
What marked the beginning of 'constitutional monarchy”?,是什麼標誌著“憲法君主制”的開始？
2004,2004
Human nature,人性
1968,1968年
Organise events,組織活動
A safe place for shelter,一個安全的庇護所
Fast,快速地
Which TWO are associated with the 'Dunkirk Spirit'?,哪兩個與“ Dunkirk Spirit”有關？
Canada,加拿大
Scunthorpe,Scunthorpe
Robert the Bruce is associated with which country?,羅伯特·布魯斯（Bruce）與哪個國家有聯繫？
Never in the field of human conflict was so much owed by so many to so few' only,在人類衝突領域從來沒有那麼多欠這麼多的人。
Hadrian's Wall is a popular UNESCO World Heritage Site,哈德良的牆是一個受歡迎的聯合國教科文組織世界遺產
Which TWO changes did the Chartists campaign for?,Chartists廣告系列有兩個更改？
People found guilty of all criminal offences cannot stand for Public Office,人們裁定所有刑事罪行都無法代表公職
The Protestant Version,新教版本
The 1970s were also a time of serious unrest in Northern Ireland.,1970年代也是北愛爾蘭嚴重動蕩的時期。
Who discovered Insulin?,誰發現胰島素？
To work to provide for yourself and your family,為自己和家人提供工作
She was Elizabeth I's sister,她是伊麗莎白我的妹妹
"The first man to be called 'Prime Minister' was Sir Robert Walpole, who was Prime Minister from 1721 to 1742.",第一個被稱為“總理”的人是羅伯特·沃爾波爾爵士，他於1721年至1742年擔任總理。
Where does the Fringe take place?,邊緣在哪裡？
Edinburgh Castle,愛丁堡城堡
Who invented the Internet as we know it today? (World Wide Web),誰在我們今天知道的那樣發明了互聯網？ （全球資訊網）
Where does the Prime Minister reside?,總理居住在哪裡？
Proceedings in Parliament are broadcast on television and published in official reports called Hansard,議會議會在電視上播出，並在名為Hansard的官方報告中發表
What do you need to apply for UK citizenship?,您需要申請英國公民身份什麼？
The White Death,白人死亡
24th of December,12月24日
The Buckingham palace,白金漢宮
The Stone Age,石器時代
Where are the most serious civil cases heard in England and Wales?,英格蘭和威爾士最嚴重的民事案件在哪裡？
The Chartists are associated with the Civil War which took place in the 17th century,憲章主義者與17世紀發生的內戰有關
Which of the following statements is correct?,以下哪個陳述正確？
Inequality,不等式
Who is Sir Chris Hoy?,克里斯·霍伊爵士是誰？
"Magna Carta, the Black Death, Canterbury Tales,",瑪格娜·卡塔（Magna Carta），黑人死亡，坎特伯雷（Canterbury）的故事，
Over 450,超過450
"How is the Queen's husband, Prince Philip, often called?",女王的丈夫菲利普王子經常叫？
Which of these drugs can you buy or sell legally in UK?,您可以在英國合法買賣這些藥物中的哪種藥物？
The Queen's husband,女王的丈夫
By queuing at the public entrance all day,通過整天在公共入口排隊
Who defeated Napoleon at the Battle of Waterloo?,誰在滑鐵盧戰役中擊敗拿破崙？
the Problems,問題
Protestant Church,新教教堂
An engineer,一個工程師
A 10 second silence,10秒的沉默
Hamlet,村莊
Gilbert and Sullivan,吉爾伯特和沙利文
"The spiritual leader of the Church, who is appointed for life",教會的精神領袖，被任命為終身
Coronation Street,加冕街
Agincourt,阿金特
How many crosses does the Union flag have?,聯盟旗有幾個十字架？
Who wrote music for George VI and Queen Elizabeth II?,誰為喬治六世和伊麗莎白二世皇后寫音樂？
What's the % of Jewish or Buddhist people in the UK?,英國猶太人或佛教徒的百分比是多少？
Chess,棋
Robert Stephenson and George were famous pioneers of which industry?,羅伯特·斯蒂芬森（Robert Stephenson）和喬治（George）是哪個行業的著名開拓者？
Basic farming machinery,基本農業機械
Who gets appointed by local authorities to be the ceremonial leader of the council?,誰被地方當局任命為理事會的禮儀領導人？
Which of these is not a valid bank note?,其中哪一個不是有效的銀行票據？
"England, Wales, Scotland, Northern Ireland",英格蘭，威爾士，蘇格蘭，北愛爾蘭
What were the refugees that came from France called?,來自法國的難民是什麼？
British National Party,英國民族黨
Sikhism,錫克教
Which country's flag is not part of the Union Flag?,哪個國家的國旗不是聯盟國旗的一部分？
The Tudors,都鐸王朝
"Wales, Northern Ireland, Scotland",威爾士，北愛爾蘭，蘇格蘭
When did the Romans successfully invade Britain?,羅馬人何時成功入侵英國？
She died of the Black Death,她死於黑人死亡
What is the Giant's Causeway made of?,巨人的堤道是什麼？
Islam,伊斯蘭教
The process 'Highland Clearances' happened due to rebellion of slaves,由於奴隸的叛亂，“高地清除”過程發生
The people of which age made the first coins to be minted in Britain?,哪個年齡的人成為英國第一個要鑄造的硬幣？
1805,1805年
Painted pictures on religious or literary themes in bright colours,以鮮豔的色彩上的宗教或文學主題的繪畫圖片
Who is known as William the Conqueror?,誰被稱為征服者威廉？
English social reformer,英國社會改革者
The United Kingdom of Great Britain and Northern Ireland,英國英國和北愛爾蘭
Australia,澳大利亞
The stories people told each other,人們互相告訴的故事
The Stone age,石器時代
Sir William Shakespeare,威廉·莎士比亞爵士
Senior members of the main opposition party who 'shadow' Government ministers in different departments,主要反對黨的高級成員，他們在不同部門“暗影”政府部長
Yes,是的
Ireland,愛爾蘭
King Richard III,理查德三世國王
Blue Rail,藍色導軌
Which TWO are 20th century British inventions?,20世紀的英國發明是哪兩個？
Isambard Kingdom Brunel,Isambard王國Brunel
Scottish Parliament,蘇格蘭議會
Suffragettes,參議員
Where did many of the Viking settle after they got defeated?,他們被擊敗後，許多維京人在哪裡定居？
30th October,10月30日
1652,1652
Elizabeth Brown,伊麗莎白·布朗
Edward I,愛德華一世
"30,000","30,000"
There has been a Welsh Assembly and a Scottish Parliament since 1999,自1999年以來一直舉行威爾士議會和蘇格蘭議會
Tessa Virtue and Scott Moir,Tessa Virtue和Scott Moir
Where in Scotland is known as the home of golf?,蘇格蘭哪裡被稱為高爾夫之家？
1300,1300
Prohibition of life,禁止生命
Which TWO of these are associated with Sir Francis Drake?,其中兩個與弗朗西斯·德雷克爵士有關？
Which of these are 'Crown Dependencies'?,以下哪一個是“王冠依賴性”？
Frank Launder,弗蘭克·雷德（Frank Launder）
Louis XIV,路易十四
Football,足球
What is the period after the Norman Conquest up until 1485 called?,直到1485年打電話給諾曼（Norman）征服後的時期是什麼？
The Turner Prize was established in 2004 and celebrates contemporary art.,特納獎成立於2004年，並慶祝當代藝術。
Newcastle,新城堡
The members of the Armed Forces can stand for Public Office,武裝部隊的成員可以代表公職
The British constitution is described as 'unwritten',英國憲法被描述為“不成文”
loyal,忠誠
How often do you have to take the MOT test for an old vehicle?,您必須多久參加一次舊車測試？
Peggy Fleming and Sasha Colin,佩吉·弗萊明（Peggy Fleming）和薩沙·科林（Sasha Colin）
Your Family,你的家人
1837,1837年
may pass laws on general economic policy,可以通過一般經濟政策法律
Which river banks the London eye?,哪個河流在倫敦眼中？
Go to one of the Youth Courts,去青年法院之一
